sample_id,company_number,company_name,candidate_vat,raw_match,source_url,source_domain,source_type,query_type,search_query,extraction_reason,company_number_on_page,company_name_on_page,entity_evidence,evidence_text,local_company_number,local_company_name,local_entity_evidence,keep_after_local_filter
50,06521162,EARLY RISE SCAFFOLDING LIMITED,383727424,GB383727424,http://vat-lookup.com/verify/vat_check.php/VATNumber/GB723384341,vat-lookup.com,WEBPAGE,COMPANY_NUMBER_GENERAL,"""06521162"" VAT",GB_PREFIX,True,True,COMPANY_NUMBER,"L LIMITED GB521390475 GRACELOFT LIMITED GB133358970 HOLLANDS & LONG LIMITED GB337144172 JOHN MITCHELL TRANSPORT LIMITED GB383727424 Share page on Facebook Lookup UK VAT number for a company Was this data useful? If you found the data here useful, PLEA",False,False,NO_LOCAL_ENTITY_LINK,False
57,09359822,TORQUAY TENNIS CLUB LIMITED,496785415,496785415,https://www.formationdata.co.uk/company/torquay-tennis-club-limited-09359822,formationdata.co.uk,WEBPAGE,COMPANY_NUMBER_GENERAL,"""09359822"" VAT",VAT_CONTEXT,True,True,COMPANY_NUMBER,"ettings Add us as preferred source FormationData Systems Ltd · Company number 16398949 · VAT number 496785415 · ICO registration number ZC153815 Registered office: 10 Brooklands Court, Kettering Venture Park, ",False,False,NO_LOCAL_ENTITY_LINK,False
86,10547971,M & A BRANDS LTD,304767501,GB304767501,https://vat-lookup.co.uk/verify/vat_check.php/VATNumber/GB360448307/CompanyName/M+&+A+BRANDS+LTD,vat-lookup.co.uk,VAT_LOOKUP,COMPANY_NAME_GENERAL,"""M & A BRANDS LTD"" ""VAT""",GB_PREFIX,True,True,COMPANY_NUMBER,st Code E1 5NP E1 PRINTING LIMITED GB160418335 LASTMINUTEPRINT.COM LIMITED GB175765957 B PRASAD & BROTHERS FOOD LIMITED GB304767501 BLUEBELL RESIDENTIAL LIMITED GB427637967 SURAIYAA SOUTH LIMITED GB422055242 Share page on Facebook Lookup UK VAT number,False,False,NO_LOCAL_ENTITY_LINK,False
86,10547971,M & A BRANDS LTD,427637967,GB427637967,https://vat-lookup.co.uk/verify/vat_check.php/VATNumber/GB360448307/CompanyName/M+&+A+BRANDS+LTD,vat-lookup.co.uk,VAT_LOOKUP,COMPANY_NAME_GENERAL,"""M & A BRANDS LTD"" ""VAT""",GB_PREFIX,True,True,COMPANY_NUMBER,18335 LASTMINUTEPRINT.COM LIMITED GB175765957 B PRASAD & BROTHERS FOOD LIMITED GB304767501 BLUEBELL RESIDENTIAL LIMITED GB427637967 SURAIYAA SOUTH LIMITED GB422055242 Share page on Facebook Lookup UK VAT number for a company Was this data useful? If y,False,False,NO_LOCAL_ENTITY_LINK,False
86,10547971,M & A BRANDS LTD,422055242,GB422055242,https://vat-lookup.co.uk/verify/vat_check.php/VATNumber/GB360448307/CompanyName/M+&+A+BRANDS+LTD,vat-lookup.co.uk,VAT_LOOKUP,COMPANY_NAME_GENERAL,"""M & A BRANDS LTD"" ""VAT""",GB_PREFIX,True,True,COMPANY_NUMBER,"B175765957 B PRASAD & BROTHERS FOOD LIMITED GB304767501 BLUEBELL RESIDENTIAL LIMITED GB427637967 SURAIYAA SOUTH LIMITED GB422055242 Share page on Facebook Lookup UK VAT number for a company Was this data useful? If you found the data here useful, PLEA",False,False,NO_LOCAL_ENTITY_LINK,False
96,15366267,FINCH JOHNSON HOLDINGS LIMITED,496785415,496785415,https://www.formationdata.co.uk/company/finch-johnson-holdings-limited-15366267,formationdata.co.uk,WEBPAGE,COMPANY_NUMBER_GENERAL,"""15366267"" VAT",VAT_CONTEXT,True,True,COMPANY_NUMBER,"ettings Add us as preferred source FormationData Systems Ltd · Company number 16398949 · VAT number 496785415 · ICO registration number ZC153815 Registered office: 10 Brooklands Court, Kettering Venture Park, ",False,False,NO_LOCAL_ENTITY_LINK,False
114,08780811,FRESHBUILD LIMITED,354210881,GB354210881,https://www.vat-lookup.co.uk/verify/vat_check.php/VATNumber/GB341306832/CompanyName/FRESHBUILD+LIMITED,vat-lookup.co.uk,SEARCH_SNIPPET,VAT_LOOKUP_COMPANY_NUMBER,"""08780811"" site:vat-lookup.co.uk",GB_PREFIX,True,True,COMPANY_NUMBER,"ation, financial informaton, assets, history and more Feb 5, 2025 · WASTECARE LIMITED VAT sales tax information. VAT id GB354210881. Company registration number 01631444. Lookup / search / check company VAT registration information. Find a company's V",False,False,NO_LOCAL_ENTITY_LINK,False
114,08780811,FRESHBUILD LIMITED,874452011,GB874452011,https://www.vat-lookup.co.uk/verify/vat_check.php/VATNumber/GB341306832/CompanyName/FRESHBUILD+LIMITED,vat-lookup.co.uk,SEARCH_SNIPPET,VAT_LOOKUP_COMPANY_NUMBER,"""08780811"" site:vat-lookup.co.uk",GB_PREFIX,True,True,COMPANY_NUMBER,"ation information, financial informaton, assets, history and more NORTHERN LABELS LTD VAT sales tax information. VAT id GB874452011. Company registration number 05656853. Lookup / search / check company VAT registration information. Find a company's V",False,False,NO_LOCAL_ENTITY_LINK,False
114,08780811,FRESHBUILD LIMITED,802561850,GB802561850,https://www.vat-lookup.co.uk/verify/vat_check.php/VATNumber/GB341306832/CompanyName/FRESHBUILD+LIMITED,vat-lookup.co.uk,SEARCH_SNIPPET,VAT_LOOKUP_COMPANY_NUMBER,"""08780811"" site:vat-lookup.co.uk",GB_PREFIX,True,True,COMPANY_NUMBER,"ation, financial informaton, assets, history and more Jan 25, 2025 · SMITH GLOBAL LTD VAT sales tax information. VAT id GB802561850. Company registration number 04438845. Lookup / search / check company VAT registration information. Find a company's V",False,False,NO_LOCAL_ENTITY_LINK,False
114,08780811,FRESHBUILD LIMITED,678144310,GB678144310,https://www.vat-lookup.co.uk/verify/vat_check.php/VATNumber/GB341306832/CompanyName/FRESHBUILD+LIMITED,vat-lookup.co.uk,SEARCH_SNIPPET,VAT_LOOKUP_COMPANY_NUMBER,"""08780811"" site:vat-lookup.co.uk",GB_PREFIX,True,True,COMPANY_NUMBER,"tration information, financial informaton, assets, history and more INFOSHARE LIMITED VAT sales tax information. VAT id GB678144310. Company registration number 02877612. Lookup / search / check company VAT registration information. Find a company's V",False,False,NO_LOCAL_ENTITY_LINK,False
